"id","forklift_id","tanggal","pekerjaan","recommendation","next_pm","report_no","scanned_document","created_at","updated_at","deleted_at"
"128","1","2024-11-25","<p>kaca spion kanan 1pc</p>",NULL,NULL,"1074",NULL,"2024-12-27 07:45:21","2024-12-27 08:07:38","2024-12-27 08:07:38"
"129","31","2024-11-25","<p>1. body painting 2. fuel ampere meter 1set 3. filter oli 1pc 4. filter solar 1pc 5. filter udara 1pc 6 oli mesin 8ltr 7. belting b 47 1pc 8. batery 80A 1pc 9. apar 1pc 10. saringan kenalpot 1pc</p>",NULL,NULL,"1073",NULL,"2024-12-27 07:45:22","2024-12-27 08:07:38","2024-12-27 08:07:38"
"130","96","2024-11-25","<p>pasang potensio traction sementara untuk Uji</p>",NULL,NULL,"1072",NULL,"2024-12-27 07:45:22","2024-12-27 08:07:38","2024-12-27 08:07:38"
"131","24","2024-11-23","<p>barang barang yang di ambil. 1. mounting transmisi 2pc. 2. bushing mast 2pc.</p>",NULL,NULL,"1071",NULL,"2024-12-27 07:45:22","2024-12-27 08:07:38","2024-12-27 08:07:38"
"132","51","2024-11-23","<p>tilt cylinder bocor (kiri) 1. ganti seal kit tilt cylinder,1set. 2. oli hydrolik,15 liter.  RECOMM 1.water pump , 1 pc.</p>",NULL,NULL,"1070",NULL,"2024-12-27 07:45:22","2024-12-27 08:07:38","2024-12-27 08:07:38"
"133","10","2024-11-23","<p>cek forkift. 1. pin cylinder side shiff hilang.  RECOMM 1. pin side shiff ,1 pc. 2. snap ring ,      1 pc.</p>",NULL,NULL,"1069",NULL,"2024-12-27 07:45:22","2024-12-27 08:07:38","2024-12-27 08:07:38"
"134","81","2024-11-23","<p>alternator tak ngisi. fuse 80A puts ~ 1.ganti fuse 80 A</p>",NULL,NULL,"1068",NULL,"2024-12-27 07:45:22","2024-12-27 08:07:38","2024-12-27 08:07:38"
"135","37","2024-11-22","<p>install solenoid engine off</p>",NULL,NULL,"1067",NULL,"2024-12-27 07:45:22","2024-12-27 08:07:38","2024-12-27 08:07:38"
"136","47","2024-11-21","<p>buka tilt kiri bocor</p>",NULL,NULL,"1066",NULL,"2024-12-27 07:45:23","2024-12-27 08:07:38","2024-12-27 08:07:38"
"137","37","2024-11-23","<p>pm, oli mesin 14ltr, filter oli 1pc, filter solar 1pc, bola lampu rem 24v 1pc.</p>",NULL,NULL,"1065",NULL,"2024-12-27 07:45:23","2024-12-27 08:07:38","2024-12-27 08:07:38"
"138","90","2024-11-22","<p>pm oli mesin, filter oli, filter solar, bola lampu rem 1pc, bola lampu mundur 1pc, pasang lampu rotary 1job. recomend, kipas radiator 1pc, seal inching transmisi bocor, teflon side shift sudah tipis 2pc, lampu rotary mati 1pc, saringan udara 1pc, pemanas tak hidup, ban belakang sudah gundul 2pc.</p>",NULL,NULL,"1064",NULL,"2024-12-27 07:45:23","2024-12-27 08:07:38","2024-12-27 08:07:38"
"139","5","2024-11-22","<p>repair tabung tilt cylinder sebelah kiri 1pc.</p>",NULL,NULL,"1063",NULL,"2024-12-27 07:45:23","2024-12-27 08:07:38","2024-12-27 08:07:38"
"140","5","2024-11-21","<p>check forklift, hose tilt cylinder bocor.</p>",NULL,NULL,"1062",NULL,"2024-12-27 07:45:23","2024-12-27 08:07:38","2024-12-27 08:07:38"
"141","4","2024-11-21","<p>hidupin forklift.</p>",NULL,NULL,"1061",NULL,"2024-12-27 07:45:23","2024-12-27 08:07:38","2024-12-27 08:07:38"
"142","81","2024-11-21","<p>check rem. recomend, master rem 1pc, breake wheel 2pc, kampas rem 4pc, minyak rem 1btl, hub seal roda 2pc.</p>",NULL,NULL,"1060",NULL,"2024-12-27 07:45:23","2024-12-27 08:07:38","2024-12-27 08:07:38"
"143","12","2024-11-20","<p>ganti seal kit side shift 1set, isi solar.</p>",NULL,NULL,"1059",NULL,"2024-12-27 07:45:23","2024-12-27 08:07:38","2024-12-27 08:07:38"
"144","95","2024-11-21","<p>Preventive Maintenance</p>",NULL,NULL,"1058",NULL,"2024-12-27 07:45:23","2024-12-27 08:07:38","2024-12-27 08:07:38"
"145","81","2024-11-20","<p>service radiator hose radiator atas x1</p>",NULL,NULL,"1057",NULL,"2024-12-27 07:45:23","2024-12-27 08:07:38","2024-12-27 08:07:38"
"146","59","2024-11-20","<p>service nozzle x4</p>",NULL,NULL,"1056",NULL,"2024-12-27 07:45:24","2024-12-27 08:07:38","2024-12-27 08:07:38"
"147","1","2024-11-07","<p>selesai painting ps386</p>",NULL,NULL,"1055",NULL,"2024-12-27 07:45:24","2024-12-27 08:07:38","2024-12-27 08:07:38"
"148","31","2024-11-20","<p>selesai painting ps 779</p>",NULL,NULL,"1054",NULL,"2024-12-27 07:45:24","2024-12-27 08:07:38","2024-12-27 08:07:38"
"149","140","2024-11-19","<p>Preventive Maintenance</p>",NULL,NULL,"1053",NULL,"2024-12-27 07:45:24","2024-12-27 08:07:38","2024-12-27 08:07:38"
"150","97","2024-11-19","<p>Preventive Maintenance</p>",NULL,NULL,"1052",NULL,"2024-12-27 07:45:24","2024-12-27 08:07:38","2024-12-27 08:07:38"
"151","104","2024-11-19","<p>Preventive Maintenance,</p>","<p>Lampu Kabin</p>",NULL,"1051",NULL,"2024-12-27 07:45:24","2024-12-27 08:07:38","2024-12-27 08:07:38"
"152","112","2024-11-19","<p>Ganti Drive Wheel</p>",NULL,NULL,"1050",NULL,"2024-12-27 07:45:24","2024-12-27 08:07:38","2024-12-27 08:07:38"
"153","108","2024-11-19","<p>Ganti Drive Wheel</p>",NULL,NULL,"1049",NULL,"2024-12-27 07:45:24","2024-12-27 08:07:38","2024-12-27 08:07:38"
"154","62","2024-11-19","<p>pm, filter oli, filter solar, saringan udara. recomend bealting, swich rem.</p>",NULL,NULL,"1048",NULL,"2024-12-27 07:45:24","2024-12-27 08:07:38","2024-12-27 08:07:38"
"155","61","2024-11-19","<p>pm, filter oli, filter solar, saringan udara, tambah air radiator, tambah oli hydrolic. recomend, lampu rotary mati, lampu mundur mati, bealting longgar, control valve bocor, hose hydrolic bocor, cylinder steering bocor, o ring conector side shift bocor.</p>",NULL,NULL,"1047",NULL,"2024-12-27 07:45:24","2024-12-27 08:07:38","2024-12-27 08:07:38"
"156","59","2024-11-19","<p>laporan mesin bunyi check forkflit check nozzle 4pcs</p>",NULL,NULL,"1046",NULL,"2024-12-27 07:45:24","2024-12-27 08:07:38","2024-12-27 08:07:38"
"157","81","2024-11-19","<p>1. check foklit laporan bocor radiator 2. radiator bocor kiri dan kanan cover 3. hose radiator atas bocor</p>",NULL,NULL,"1045",NULL,"2024-12-27 07:45:25","2024-12-27 08:07:38","2024-12-27 08:07:38"
"158","182","2024-11-18","<p>Remove & Instal Emergency Switch</p>",NULL,NULL,"1044",NULL,"2024-12-27 07:45:25","2024-12-27 08:07:38","2024-12-27 08:07:38"
"159","54","2024-11-18","<p>1. service stater 1pc 2. soket kabel stater 1set</p>",NULL,NULL,"1043",NULL,"2024-12-27 07:45:25","2024-12-27 08:07:38","2024-12-27 08:07:38"
"160","100","2024-11-18","<p>Preventive Maintenance,</p>","<p>Pin lock Reach dan Hose Hidrolik dari tangki ke Pompa</p>",NULL,"1041",NULL,"2024-12-27 07:45:25","2024-12-27 08:07:38","2024-12-27 08:07:38"
"161","98","2024-11-18","<p>Preventive Maintenance</p>",NULL,NULL,"1040",NULL,"2024-12-27 07:45:25","2024-12-27 08:07:38","2024-12-27 08:07:38"
"162","163","2024-11-16","<p>Ganti Ban Belakang dan tambah oli hidrolik 8 liter,</p>","<p>Seal kit steering, spion, cover handbrake, strobe light, & lampu belakang 2set</p>",NULL,"1039",NULL,"2024-12-27 07:45:25","2024-12-27 08:07:38","2024-12-27 08:07:38"
"163","5","2024-11-18","<p>ganti tabung tilt spare dari workshop x2 ganti hose tilt IN LH x1 oli hidrolik 1L  catatan, tilt LH dari spare workshop drat IN rusak. harus di repair. saat di pasang dan test ringan sudah OK.</p>","<p>tali gas mesin 2Z</p>",NULL,"1038",NULL,"2024-12-27 07:45:25","2024-12-27 08:07:38","2024-12-27 08:07:38"
"164","38","2024-11-18","<p>service dinamo stater 1pc</p>",NULL,NULL,"1037",NULL,"2024-12-27 07:45:25","2024-12-27 08:07:38","2024-12-27 08:07:38"
"165","20","2024-11-18","<p>pm, oli mesin, filter oli, filter solar, saringan udara.</p>",NULL,NULL,"1036",NULL,"2024-12-27 07:45:25","2024-12-27 08:07:38","2024-12-27 08:07:38"
"166","37","2024-11-18","<p>ganti sealkit cylinder cteering sebelah kiri 1pc.</p>",NULL,NULL,"1035",NULL,"2024-12-27 07:45:25","2024-12-27 08:07:38","2024-12-27 08:07:38"
"167","14","2024-11-16","<p>check forklift. recomend, control valve bocor, seal cranshaft belakang bocor, cylinde steering bocor.</p>",NULL,NULL,"1034",NULL,"2024-12-27 07:45:25","2024-12-27 08:07:38","2024-12-27 08:07:38"
"168","11","2024-11-16","<p>buka hose side shift 1pc.</p>",NULL,NULL,"1033",NULL,"2024-12-27 07:45:25","2024-12-27 08:07:38","2024-12-27 08:07:38"
"169","11","2024-11-18","<p>pasang hose side shift yang panjang 1pc, oli hydrolic 2ltr.</p>",NULL,NULL,"1032",NULL,"2024-12-27 07:45:26","2024-12-27 08:07:38","2024-12-27 08:07:38"
"170","14","2024-11-18","<p>pasang starter 1pc.</p>",NULL,NULL,"1031",NULL,"2024-12-27 07:45:26","2024-12-27 08:07:38","2024-12-27 08:07:38"
"171","11","2024-11-16","<p>buka hose side shift 1pc.</p>",NULL,NULL,"1030",NULL,"2024-12-27 07:45:26","2024-12-27 08:07:38","2024-12-27 08:07:38"
"172","5","2024-11-07","<p>1. hose return lift belakang LH x2M 2. clam hose x2</p>",NULL,NULL,"1029",NULL,"2024-12-27 07:45:26","2024-12-27 08:07:38","2024-12-27 08:07:38"
"173","55","2024-11-15","<p>CEK FORKLIFT    RECOMEND   tali gas 1pc</p>",NULL,NULL,"1028",NULL,"2024-12-27 07:45:26","2024-12-27 08:07:38","2024-12-27 08:07:38"
"174","4","2024-11-13","<p>instal kabel sensor jok 1job</p>",NULL,NULL,"1027",NULL,"2024-12-27 07:45:26","2024-12-27 08:07:38","2024-12-27 08:07:38"
"175","37","2024-11-15","<p>1. press ban belakang x2</p>",NULL,NULL,"1026",NULL,"2024-12-27 07:45:26","2024-12-27 08:07:38","2024-12-27 08:07:38"
"176","1","2024-11-15","<p>1. service nozzle x4 2. pcv valve hose</p>",NULL,NULL,"1025",NULL,"2024-12-27 07:45:26","2024-12-27 08:07:38","2024-12-27 08:07:38"
"177","13","2024-11-15","<p>pm, oli mesin, filter oli, filter solar, saringan udara. recomend, ban sudah gundul.</p>",NULL,NULL,"1024",NULL,"2024-12-27 07:45:26","2024-12-27 08:07:38","2024-12-27 08:07:38"
"178","51","2024-11-15","<p>pasang saringan knalpot 1pc.</p>",NULL,NULL,"1023",NULL,"2024-12-27 07:45:26","2024-12-27 08:07:38","2024-12-27 08:07:38"
"179","51","2024-11-15","<p>pm, oli mesin, filter oli, filter solar, saringan udara, bola lampu rem 2pc, bola lampu mundur 1pc. tambah minyak rem. recomend, service rem.</p>",NULL,NULL,"1022",NULL,"2024-12-27 07:45:26","2024-12-27 08:07:37","2024-12-27 08:07:37"
"180","106","2024-11-15","<p>Preventive Maintenance</p>",NULL,NULL,"1020",NULL,"2024-12-27 07:45:26","2024-12-27 08:07:37","2024-12-27 08:07:37"
"181","107","2024-11-15","<p>Preventive Maintenance,</p>","<p>Seal Kit Lifting set Head 3 set</p>",NULL,"1019",NULL,"2024-12-27 07:45:26","2024-12-27 08:07:37","2024-12-27 08:07:37"
"182","96","2024-11-15","<p>Preventive Maintenance,</p>","<p>Steering Sensor</p>",NULL,"1018",NULL,"2024-12-27 07:45:27","2024-12-27 08:07:37","2024-12-27 08:07:37"
"183","112","2024-11-14","<p>Instal Load Wheel Support setelah diLas</p>",NULL,NULL,"1017",NULL,"2024-12-27 07:45:27","2024-12-27 08:07:37","2024-12-27 08:07:37"
"184","109","2024-11-14","<p>Preventive Maintenance,</p>",NULL,NULL,"1016",NULL,"2024-12-27 07:45:27","2024-12-27 08:07:37","2024-12-27 08:07:37"
"185","108","2024-11-14","<p>Preventive Maintenance,</p>","<p>Drive Wheel</p>",NULL,"1015",NULL,"2024-12-27 07:45:27","2024-12-27 08:07:37","2024-12-27 08:07:37"
"186","112","2024-11-14","<p>Preventive Maintenance,</p>","<p>Potensio Traction</p>",NULL,"1014",NULL,"2024-12-27 07:45:27","2024-12-27 08:07:37","2024-12-27 08:07:37"
"187","14","2024-11-14","<p>pm, oli mesin, filter oli oli, filter solar, saringan udara, recomend, cylinder steering bocor, ban belakang gundul, control valve bocor, seal cranshaft bocor.</p>",NULL,NULL,"1013",NULL,"2024-12-27 07:45:27","2024-12-27 08:07:37","2024-12-27 08:07:37"
"188","25","2024-11-14","<p>pm, oli mesin, filter oli oli, filter solar, saringan udara, bola lampu mundur 1pc.  recomend, side shift bocor.</p>",NULL,NULL,"1012",NULL,"2024-12-27 07:45:27","2024-12-27 08:07:37","2024-12-27 08:07:37"
"189","9","2024-11-14","<p>pm, oli mesin, filter oli oli, filter solar, saringan udara,swich rem 1pc, bola lampu rem 1pc. recomend, side shift bocor, pompa hydrolic bocor, inching transmisi bocor, karet mesin.</p>",NULL,NULL,"1011",NULL,"2024-12-27 07:45:27","2024-12-27 08:07:37","2024-12-27 08:07:37"
"190","11","2024-11-13","<p>pm, oli mesin, filter oli oli, filter solar, saringan udara, tambah air radiator, bealting 1pc. recomend, main lift clinder bocor, cylinder steering bocor.</p>",NULL,NULL,"1010",NULL,"2024-12-27 07:45:28","2024-12-27 08:07:37","2024-12-27 08:07:37"
"191","8","2024-11-13","<p>pm, oli mesin, filter oli oli, filter solar, saringan udara, bola lampu rem 2pc, bola lampu mundur 1pc, spatu kabel 1pc, stel bealting, tambah air radiator, stel hand breake. recomend, lampu rotary mati, cylinder steering bocor, mounting transmisi, per pedal koplinng.</p>",NULL,NULL,"1009",NULL,"2024-12-27 07:45:28","2024-12-27 08:07:37","2024-12-27 08:07:37"
"192","180","2024-11-13","<p>pm, oli mesin, filter oli 1pc, filter solar 2pc.</p>",NULL,NULL,"1008",NULL,"2024-12-27 07:45:28","2024-12-27 08:07:37","2024-12-27 08:07:37"
"193","79","2024-11-11","<p>pm, oli mesin, filter oli, filter solar, saringan udara, bola lampu mundur 1pc, tambah air radiator.</p>",NULL,NULL,"1007",NULL,"2024-12-27 07:45:28","2024-12-27 08:07:37","2024-12-27 08:07:37"
"194","50","2024-11-14","<p>pasang saringan knalpot</p>",NULL,NULL,"1006",NULL,"2024-12-27 07:45:28","2024-12-27 08:07:37","2024-12-27 08:07:37"
"195","10","2024-11-14","<p>pasang karet pedal x2</p>",NULL,NULL,"1005",NULL,"2024-12-27 07:45:28","2024-12-27 08:07:37","2024-12-27 08:07:37"
"196","50","2024-11-14","<p>pasang karet pedal x2</p>",NULL,NULL,"1004",NULL,"2024-12-27 07:45:28","2024-12-27 08:07:37","2024-12-27 08:07:37"
"197","49","2024-11-14","<p>pasang karet pedal x2</p>",NULL,NULL,"1003",NULL,"2024-12-27 07:45:28","2024-12-27 08:07:37","2024-12-27 08:07:37"
"198","47","2024-11-14","<p>pasang main lift, tilt cylinder, side shift cylinder, side shift teflon, hose lift, hose main lift rol, oli hidrolik 18L, karet pedal x2.</p>",NULL,NULL,"1002",NULL,"2024-12-27 07:45:28","2024-12-27 08:07:37","2024-12-27 08:07:37"
"199","112","2024-11-13","<p>Remove Load Wheel Support</p>",NULL,NULL,"1001",NULL,"2024-12-27 07:45:28","2024-12-27 08:07:37","2024-12-27 08:07:37"
"200","5","2024-09-13","<p>1. Engine check 2. service injeksi (tidak bisa idle dan acc) 3. ganti seal crankshaft   flywheel 4. ganti seal transmisi in 5. ganti oring cooler ATF 6. ganti hose sideshift roll 2pcs 7. axle bush x2 8. ban belakang x2 9. nipple grease x1 10. axle check and cleaning 11. body repaint  Workshop Joblist PS777</p>",NULL,NULL,"1000",NULL,"2024-12-27 07:45:28","2024-12-27 08:07:37","2024-12-27 08:07:37"
"201","27","2024-10-11","<p>1. ganti brake master 2. ganti brake wheel x2 3. ganti tali park brake x2 4. repair injection pump 5. service nozzle x4pcs 6. PM full set filter 7. kuras tangki solar 8. kuras tanki hidrolik 9. repaint body 10. battery raptor 80ah x1</p>",NULL,NULL,"999",NULL,"2024-12-27 07:45:28","2024-12-27 08:07:42","2024-12-27 08:07:42"
"202","20","2024-11-12","<p>kirim ke Nihon sewa 2 minggu</p>",NULL,NULL,"998",NULL,"2024-12-27 07:45:28","2024-12-27 08:07:42","2024-12-27 08:07:42"
"203","47","2024-11-12","<p>pasang cylinder side shift pasang hose lift belakang  buka main lift cylinder buka tilt cylinder buka hose roll main lift</p>",NULL,NULL,"997",NULL,"2024-12-27 07:45:29","2024-12-27 08:07:42","2024-12-27 08:07:42"
"204","50","2024-11-12","<p>PM</p>",NULL,NULL,"996",NULL,"2024-12-27 07:45:29","2024-12-27 08:07:42","2024-12-27 08:07:42"
"205","50","2024-11-11","<p>pasang solenoid downlift dari PS461  forklift sudah OK</p>",NULL,NULL,"995",NULL,"2024-12-27 07:45:29","2024-12-27 08:07:42","2024-12-27 08:07:42"
"206","47","2024-11-09","<p>buka hose lift belakang buka cylinder side shift for repair</p>",NULL,NULL,"994",NULL,"2024-12-27 07:45:29","2024-12-27 08:07:42","2024-12-27 08:07:42"
"207","32","2024-11-08","<p>buka solenoid downlift untuk ke nigi toyota B</p>",NULL,NULL,"993",NULL,"2024-12-27 07:45:29","2024-12-27 08:07:42","2024-12-27 08:07:42"
"208","49","2024-11-07","<p>PM rekomendasi steering cylinder bocor gardan bunyi kasar</p>",NULL,NULL,"992",NULL,"2024-12-27 07:45:29","2024-12-27 08:07:42","2024-12-27 08:07:42"
"209","47","2024-11-07","<p>PM rekomendasi  - main lift cylinder seal - main lift hose - cylinder steering rembes - tilt cylinder bocor - side shift cylider bocor - teflon side shift ganti</p>",NULL,NULL,"991",NULL,"2024-12-27 07:45:29","2024-12-27 08:07:42","2024-12-27 08:07:42"
"210","50","2024-11-04","<p>chek main lift dan control valve : OK order solenoid</p>",NULL,NULL,"990",NULL,"2024-12-27 07:45:29","2024-12-27 08:07:42","2024-12-27 08:07:42"
"211","50","2024-11-03","<p>check forklift tidak dapat turun problem solenoid downlift</p>",NULL,NULL,"989",NULL,"2024-12-27 07:45:29","2024-12-27 08:07:42","2024-12-27 08:07:42"
"212","1","2024-11-03","<p>repair lcd hourmeter</p>",NULL,NULL,"988",NULL,"2024-12-27 07:45:29","2024-12-27 08:07:42","2024-12-27 08:07:42"
"213","60","2024-11-02","<p>ganti hose cooler atf 4pcs</p>",NULL,NULL,"987",NULL,"2024-12-27 07:45:29","2024-12-27 08:07:42","2024-12-27 08:07:42"
"214","49","2024-11-02","<p>service radiator dan cleaning repair sensor sas hidrolik rekomendasi untuk conduit cable dan dirapikan</p>",NULL,NULL,"986",NULL,"2024-12-27 07:45:29","2024-12-27 08:07:42","2024-12-27 08:07:42"
"215","81","2024-11-02","<p>PM</p>","<p>lampu depan kanan pecah</p>",NULL,"985",NULL,"2024-12-27 07:45:29","2024-12-27 08:07:42","2024-12-27 08:07:42"
"216","23","2024-11-12","<p>SERVICE PM 1. filter oli 1pc 2. filter solar 1pc 3. oli mesin 8 ltr</p>",NULL,NULL,"984",NULL,"2024-12-27 07:45:29","2024-12-27 08:07:42","2024-12-27 08:07:42"
"217","134","2024-11-12","<p>Preventive Maintenance,</p>","<p>Seat Belt</p>",NULL,"983",NULL,"2024-12-27 07:45:30","2024-12-27 08:07:42","2024-12-27 08:07:42"
"218","179","2024-11-11","<p>Cek Mandown error,</p>","<p>Sensor Rail for Side Shift 2pcs set Bracket 4pcs</p>",NULL,"982",NULL,"2024-12-27 07:45:30","2024-12-27 08:07:42","2024-12-27 08:07:42"
"219","95","2024-11-11","<p>Ganti Load Wheel 4Pcs</p>",NULL,NULL,"981",NULL,"2024-12-27 07:45:30","2024-12-27 08:07:42","2024-12-27 08:07:42"
"220","17","2024-11-11","<p>servise pm. ganti seal incing transmisi. oli mesin 8 liter. filter solar 1 pc. seal incing 1pc. recommen; seal kit cylinder. teflon side shift. ban blakang 2 pc.</p>",NULL,NULL,"980",NULL,"2024-12-27 07:45:30","2024-12-27 08:07:42","2024-12-27 08:07:42"
"221","30","2024-11-11","<p>sevus pm oli mesin 8 liter filter oli 1 pc filter solar 1 pc stel rem recommen; ban blakng 2 pc</p>",NULL,NULL,"979",NULL,"2024-12-27 07:45:30","2024-12-27 08:07:42","2024-12-27 08:07:42"
"222","79","2024-11-11","<p>pm, oli mesin, filter oli, filter solar, saringan udara, bola lampu mundur, tambah air radiator.</p>",NULL,NULL,"978",NULL,"2024-12-27 07:45:30","2024-12-27 08:07:42","2024-12-27 08:07:42"
"223","64","2024-11-08","<p>1. seal krangshaft 2pc 2. brake master 1pc 3. brake fluid 1btl 4. oli mesin 8ltr 5. filter oli 1pc 6. lem gasket karter oli 1pc</p>",NULL,NULL,"977",NULL,"2024-12-27 07:45:30","2024-12-27 08:07:42","2024-12-27 08:07:42"
"224","64","2024-11-08","<p>rakit timer heater  1set.</p>",NULL,NULL,"976",NULL,"2024-12-27 07:45:31","2024-12-27 08:07:42","2024-12-27 08:07:42"
"225","105","2024-11-07","<p>Ganti Motor Steering assy</p>",NULL,NULL,"975",NULL,"2024-12-27 07:45:31","2024-12-27 08:07:42","2024-12-27 08:07:42"
"226","111","2024-11-07","<p>Ganti Electromagnetic Brake,</p>","<p>Bearing armature Motor Traction</p>",NULL,"974",NULL,"2024-12-27 07:45:31","2024-12-27 08:07:42","2024-12-27 08:07:42"
"227","84","2024-11-07","<p>pasang pin steering 1pc, bushing pin steering 1pc, niple grease 1pc.</p>",NULL,NULL,"973",NULL,"2024-12-27 07:45:31","2024-12-27 08:07:42","2024-12-27 08:07:42"
"228","84","2024-11-07","<p>pasang hose hydrolic 1pc, oli hydrolic 15ltr.</p>",NULL,NULL,"972",NULL,"2024-12-27 07:45:31","2024-12-27 08:07:42","2024-12-27 08:07:42"
"229","14","2024-11-06","<p>stel rem, per pedal kopling 1pc. recomend, ban depan gundul.</p>",NULL,NULL,"971",NULL,"2024-12-27 07:45:31","2024-12-27 08:07:42","2024-12-27 08:07:42"
"230","14","2024-11-06","<p>stel rem, tambah miak rem. recoend, control valve bocor.</p>",NULL,NULL,"970",NULL,"2024-12-27 07:45:31","2024-12-27 08:07:42","2024-12-27 08:07:42"
"231","64","2024-11-06","<p>pm, oli mesin, filter oli, filter solar, saringan udara. recomend, forklift susah hidup (pemanas tak hidup).</p>",NULL,NULL,"969",NULL,"2024-12-27 07:45:31","2024-12-27 08:07:42","2024-12-27 08:07:42"
"232","84","2024-11-05","<p>pm, oli mesin, filter oli, filter solar, saringan udara. recomend, pompa hydrolicc bocor, control valve bocor, power steering bocor, tilt cylinder bocor 1pc, karet cover klep bocor, knalpot bocor.</p>",NULL,NULL,"968",NULL,"2024-12-27 07:45:31","2024-12-27 08:07:42","2024-12-27 08:07:42"
"233","81","2024-11-05","<p>pm, oli mesin, filter oli, filter solar, saringan udara, oli transmisi 2ltr, stel bealting. recomend, pompa hydrolic bocor, carter oli rembes.</p>",NULL,NULL,"967",NULL,"2024-12-27 07:45:31","2024-12-27 08:07:42","2024-12-27 08:07:42"
"234","38","2024-11-05","<p>pm, oli mesin, filter oli, filter solar, kepala aki negatif 1pc, fuse 10A 2pc, swich rem 1pc, hidupin lampu depan saringan udara, hidupin forklilft. recomend, seal transmisi bocor.</p>",NULL,NULL,"966",NULL,"2024-12-27 07:45:31","2024-12-27 08:07:42","2024-12-27 08:07:42"
"235","64","2024-11-04","<p>pasang radiator baru, oli transmisi 7ltr.</p>",NULL,NULL,"965",NULL,"2024-12-27 07:45:31","2024-12-27 08:07:42","2024-12-27 08:07:42"
"236","7","2024-11-02","<p>pasang starter, pasang kipas radiator.</p>",NULL,NULL,"964",NULL,"2024-12-27 07:45:32","2024-12-27 08:07:42","2024-12-27 08:07:42"
"237","144","2024-11-04","<p>Ganti Ban Depan & Belakang</p>",NULL,NULL,"963",NULL,"2024-12-27 07:45:32","2024-12-27 08:07:42","2024-12-27 08:07:42"
